序号,上部温度1,上部温度2,上部温度3,上部温度4,上部温度5,上部温度6,上部温度7,上部温度8,上部温度9,上部温度10,上部温度11,上部温度12,上部温度13,上部温度14,上部温度15,上部温度16,上部温度17,下部温度1,下部温度2,下部温度3,下部温度4,下部温度5,下部温度6,下部温度7,下部温度8,下部温度9,下部温度10,下部温度11,下部温度12,下部温度13,下部温度14,下部温度15,下部温度16,下部温度17
10164,264.83079575360523,346.3870509740356,441.63155864939233,513.3397138869302,570.1893875108526,659.589992991573,737.7820409443933,848,848,848,848,848,848,848,848,848,750,202.2681844471305,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10165,256.9236320867823,349.1123778684556,438.8480467104949,514.3759247220574,572.2429087136031,661.2905761017923,737.383567891212,848,848,848,848,848,848,848,848,848,750,203.161508204529,300.21949420188616,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10166,262.2052425801187,346.2986540104102,438.8652151869457,514.0023645327049,568.8585644505604,658.3049588279782,738.3745161676311,848,848,848,848,848,848,848,848,848,750,201.80901988421093,300.2265624825009,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10167,260.74596536697004,347.5796101048149,441.2818495485152,514.2202030672374,571.2720371313213,659.9293809320358,737.196025837362,848,848,848,848,848,848,848,848,848,750,203.6471940042221,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10168,260.20437387475823,349.1123778684556,440.6843621704341,512.5854063704238,570.9834380899774,654.5464509631296,738.703760959139,848,848,848,848,848,848,848,848,848,750,204.7015737190092,300.21949420188616,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10169,261.4496064185188,348.71739479953584,439.9781898001596,514.3643575053371,572.2133789832926,656.9873861864564,737.9697604501469,848,848,848,848,848,848,848,848,848,750,205.0777400055813,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10170,257.4760219344224,347.4902352031595,441.4076193466014,512.9398636986537,571.2407949826343,654.0055749575107,736.481539843431,848,848,848,848,848,848,848,848,848,750,203.6178289696941,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10171,260.81226112496427,346.8205021629654,441.2681619418703,513.332985182652,570.8513137743133,656.8472163934274,735.312950305337,848,848,848,848,848,848,848,848,848,750,203.5687112485884,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10172,260.5662152921146,343.6380626230765,438.9035542755151,518.0603312324797,570.9377058317114,659.3123013665796,738.927473577175,848,848,848,848,848,848,848,848,848,750,201.4892326243556,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10173,258.38092287725976,343.18666075418423,439.0675745234517,518.093289775229,571.2407949826343,658.4063669874031,737.2672198187792,848,848,848,848,848,848,848,848,848,750,204.56197464515049,300.21949420188616,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10174,257.6079829137833,348.6779461918326,440.7575815605158,513.9250371305053,570.9377058317114,657.9873727795948,738.5279306593388,848,848,848,848,848,848,848,848,848,750,204.3173940774692,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10175,257.75736174390494,349.3807328283683,441.0726782825665,510.7397103346293,571.2245924546787,657.9140016779876,737.7902736493036,848,848,848,848,848,848,848,848,848,750,201.43112944232848,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10176,257.3676679080792,349.6378465319126,444.2000939828995,513.0081746544845,570.5482246233904,655.6920561343295,737.4665088108246,848,848,848,848,848,848,848,848,848,750,201.47237655705823,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10177,256.6665855265268,349.33937526259245,444.1891206078354,512.2638622586181,570.564427151346,656.8480300885946,737.6670633337651,848,848,848,848,848,848,848,848,848,750,203.24114583322475,299.9510805643364,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10178,259.9103859981453,347.80660749895173,440.4160017684607,514.2609942472925,570.8646409766683,658.1449564850301,737.6731237979553,848,848,848,848,848,848,848,848,848,750,204.9838433441344,300.2234603443207,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10179,258.38897512552046,349.2175390391138,440.3049163415979,514.2339141393076,570.8351112463578,657.746987019831,736.9479906140978,848,848,848,848,848,848,848,848,848,750,201.846244991335,299.9612509831314,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10180,258.85575816223206,348.7340698523564,443.7425833646044,513.3848393096397,570.8351112463578,658.2155570445709,735.8275096560997,848,848,848,848,848,848,848,848,848,750,203.63043167235296,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10181,258.4992823655622,349.0184600879832,442.88234846685856,513.2722084606971,571.0013530363095,657.4501518835659,737.1785575962327,848,848,848,848,848,848,848,848,848,750,201.74964258154003,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10182,251.7351267315838,343.5492059995712,432.7394943191727,514.6606037106374,573.7719293757084,655.9988284608057,737.7271106887217,848,848,848,848,848,848,848,848,848,750,200.7487577594031,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10183,260.39985787362446,346.4274233910672,444.7571289458127,513.5704684353816,570.9539083596669,655.0949971275039,737.9675688236047,848,848,848,848,848,848,848,848,848,750,205.0234980256886,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10184,258.3178115741081,345.8709309557926,441.4141681417051,511.8841888927043,570.5482246233904,655.6963394777948,737.576507979421,848,848,848,848,848,848,848,848,848,750,203.02647919615976,300.21949420188616,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10185,261.02048420626954,347.00726906109946,444.1783066723967,513.9549806475454,570.9377058317114,654.4823635996081,736.8018727038719,848,848,848,848,848,848,848,848,848,750,203.2300589480459,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10186,260.7261212189594,347.20130208871564,444.1404256569891,513.9192438966154,570.5482246233904,658.656567862145,738.6173025126922,848,848,848,848,848,848,848,848,848,750,205.29818450787565,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10187,261.7781715872828,347.0794658652369,440.48152250699104,512.8860558833456,570.9539083596669,656.8643671834722,738.4725913543756,848,848,848,848,848,848,848,848,848,750,203.91826854606384,300.6141397367452,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10188,260.77477898548545,347.0189873446178,444.7571289458127,513.7605993698821,570.564427151346,658.7203834162816,737.4262937266028,848,848,848,848,848,848,848,848,848,750,203.90229052875307,300.2234603443207,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10189,260.4500790955423,347.6347703410032,441.88901930668845,513.6034540202819,570.5482246233904,657.4246178421231,739.1223114736642,848,848,848,848,848,848,848,848,848,750,203.53147331061277,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10190,260.7181966793831,346.0803270299966,442.5930824851313,511.9698361702942,571.2245924546787,661.994407901459,739.5293663646486,848,848,848,848,848,848,848,848,848,750,203.2098633582604,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10191,260.5801877658565,345.4705032880575,439.5038344380053,513.3545184628787,570.5482246233904,657.191308745471,738.0477664163857,848,848,848,848,848,848,848,848,848,750,204.2746538417726,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10192,260.5801877658565,343.4784322796492,440.1821205033394,517.4282759920472,570.8808435046238,658.9605727136146,736.5914667924809,848,848,848,848,848,848,848,848,848,750,202.97421471443684,300.1959488665914,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10193,261.4496064185188,349.2628155704627,442.2255427969858,514.0552977023202,570.8646409766683,657.9116501335917,737.4734746441072,848,848,848,848,848,848,848,848,848,750,203.25247015804453,300.6181058791797,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10194,260.6143899473104,343.5835934503073,439.3633863265868,517.7387481222563,570.8646409766683,658.0970174350739,738.7017925694074,848,848,848,848,848,848,848,848,848,750,202.61672880623493,300.2234603443207,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10195,259.75228277801915,342.3953631272361,442.8091174974015,512.086493646356,568.6682675268718,660.404778774601,737.1566613333632,848,848,848,848,848,848,848,848,848,750,200.7984116147296,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10196,260.5801877658565,346.6436373287921,442.4453687110376,513.5593411301976,570.5777543537009,663.1881769096677,737.9467643514466,848,848,848,848,848,848,848,848,848,750,203.51127772082725,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10197,261.74809201927565,345.3054573662584,441.3674992335857,513.9574994735768,570.8513137743133,657.6097426999273,737.9861994897664,848,848,848,848,848,848,848,848,848,750,204.18412130710823,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10198,260.62884553238257,343.4784322796492,439.05384195677016,517.3639774946126,570.8513137743133,658.0972894508823,737.2508812541325,848,848,848,848,848,848,848,848,848,750,202.67280035187,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10199,260.6152136707062,348.093442964173,440.664365951368,513.6005182128307,570.8513137743133,659.356497868706,737.4629563598899,848,848,848,848,848,848,848,848,848,750,203.5673492664623,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10200,260.8517241956152,347.33556941138454,442.4224311434386,512.8860558833456,570.8513137743133,657.0774262354167,738.2677305061392,848,848,848,848,848,848,848,848,848,750,203.59191618574025,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10201,260.6148730586406,345.6995761048236,440.1971897065235,517.4702226211027,570.5777543537009,659.0397909135229,738.9304983972512,848,848,848,848,848,848,848,848,848,750,201.91772508030493,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10202,259.23264439127286,351.3595409055144,438.6007210237025,514.4116969108135,576.3941702924242,657.7075255809269,737.398535254606,848,848,848,848,848,848,848,848,848,750,203.6734313478464,300.20301714720614,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10203,259.3580075245982,351.7894402266738,439.59436261389465,518.5989464568552,576.1102391418228,659.411329985508,738.361841433531,848,848,848,848,848,848,848,848,848,750,201.7746981425492,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10204,260.5801877658565,343.3900353160238,439.4293197971248,518.0562376036572,570.564427151346,657.0025691628571,737.560291629545,848,848,848,848,848,848,848,848,848,750,203.0039940019173,300.1990510047716,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10205,259.44414743060304,348.8488868766201,440.1821205033394,517.8979480421082,576.0777539391463,658.2130070252003,737.5162816308615,848,848,848,848,848,848,848,848,848,750,203.16571181574696,300.21639206370594,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10206,260.47679609226424,350.8957063754761,439.7537911422121,518.19798788806,576.3646405621137,657.5664833522899,737.5988242551043,848,848,848,848,848,848,848,848,848,750,203.21315496725975,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10207,259.50032107179,344.8565342515149,438.83618620635264,517.4534140199389,570.8351112463578,656.468338892806,736.7021659735043,848,848,848,848,848,848,848,848,848,750,202.71129427824567,300.5905944014504,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10208,258.35340536990344,343.1179647623663,438.5780787961872,516.4300537235571,568.7148836807619,656.2819502952556,737.2432817570018,848,848,848,848,848,848,848,848,848,750,201.1780887092833,300.6141397367452,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10209,259.16052663474494,348.9470972484406,439.77072553763577,517.8255113833351,576.7736767204865,655.7400497168226,736.4600583635411,848,848,848,848,848,848,848,848,848,750,204.11199230878512,300.61103759856496,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10210,261.4000581735048,347.19257639354254,440.287433602289,514.1506255928388,576.3975227145205,659.6085843881683,738.1023427207653,848,848,848,848,848,848,848,848,848,750,198.8534487370568,300.7737812986767,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10211,261.79169741660786,347.0490191937289,437.9683848358342,514.5214095327002,571.852353243954,657.2319489572877,739.0804911235894,848,848,848,848,848,848,848,848,848,750,200.65560312051292,300.9516253090482,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10212,259.46288286800564,346.90450912122765,438.6234840225433,520.9880771013842,574.5992304929763,661.5741688743267,740.2280622471175,848,848,848,848,848,848,848,848,848,750,199.43390392269927,300.7585077375865,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10213,258.9682220669967,348.5216324219965,439.5342179286659,517.925952376791,576.3941702924242,661.2317543367494,737.2379783846818,848,848,848,848,848,848,848,848,848,750,202.95130140723552,300.6141397367452,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10214,260.0692754725552,351.0875391258276,440.1718885478937,514.3292727870084,576.1072836694568,660.6888148257411,739.018121087571,848,848,848,848,848,848,848,848,848,750,203.77786875182125,301.2074073468885,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10215,259.220413669552,350.77387015199747,439.4470381742569,515.5154682220349,573.5026295316586,658.7077468742815,737.71045933177,848,848,848,848,848,848,848,848,848,750,201.87540598930693,301.2074073468885,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10216,259.26907143607804,348.99030694676105,439.051454171919,518.2091443467978,576.1593238221852,656.7838679469932,738.2328805753099,848,848,848,848,848,848,848,848,848,750,202.85953556258448,300.7923186149149,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10217,259.2546158510059,348.99030694676105,439.06518673860046,518.1588596952063,576.0811063612426,657.4432880202704,739.430506891942,848,848,848,848,848,848,848,848,848,750,203.2097893967963,301.20430520870826,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10218,259.54897883831603,347.51813201167334,438.7693552619769,515.8384129266627,576.36799298421,658.3004370605319,736.4676942807329,848,848,848,848,848,848,848,848,848,750,200.5943743303146,301.11148041717536,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10219,259.4661188903361,349.0237462066144,439.06518673860046,518.557368446962,576.0973088891982,656.7839045459037,736.8942964751168,848,848,848,848,848,848,848,848,848,750,201.77769158454035,301.20430520870826,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10220,256.1781777476528,344.02089585888723,431.0320022453408,516.9815573843185,579.0930893856856,654.7345258208106,736.9813827398827,848,848,848,848,848,848,848,848,848,750,201.13349287048115,301.03712320399234,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
10221,253.738855549174,343.9707815462134,428.5020049223056,514.4444598717309,578.9742922723765,653.8857840001984,737.6864245141902,848,848,848,848,848,848,848,848,848,750,200.02102137420636,300.8015699948883,400,500,500,600,720,848,848,848,848,848,848,848,848,848,750
